,corpus,model,topic,rater,intrusion,confidence
734,wikitext,mallet,29,132,1,1
735,wikitext,mallet,29,135,1,1
736,wikitext,mallet,29,136,1,1
737,wikitext,mallet,29,142,1,1
738,wikitext,mallet,29,145,1,1
739,wikitext,mallet,29,152,1,1
740,wikitext,mallet,29,156,0,1
741,wikitext,mallet,29,159,1,1
742,wikitext,mallet,36,0,0,1
743,wikitext,mallet,36,1,0,1
744,wikitext,mallet,36,5,0,1
745,wikitext,mallet,36,6,0,1
746,wikitext,mallet,36,7,0,1
747,wikitext,mallet,36,16,0,1
748,wikitext,mallet,36,22,0,1
749,wikitext,mallet,36,27,0,1
750,wikitext,mallet,36,33,0,1
751,wikitext,mallet,36,36,0,1
752,wikitext,mallet,36,40,0,1
753,wikitext,mallet,36,43,0,1
754,wikitext,mallet,36,51,1,1
755,wikitext,mallet,36,53,0,1
756,wikitext,mallet,36,63,1,1
757,wikitext,mallet,36,64,0,1
758,wikitext,mallet,36,70,0,1
759,wikitext,mallet,36,79,0,1
760,wikitext,mallet,36,85,1,1
761,wikitext,mallet,36,86,1,1
762,wikitext,mallet,36,98,1,1
763,wikitext,mallet,36,105,1,1
764,wikitext,mallet,36,109,1,1
765,wikitext,mallet,36,111,1,1
766,wikitext,mallet,36,115,0,1
767,wikitext,mallet,36,119,1,1
768,wikitext,mallet,36,120,1,1
769,wikitext,mallet,36,121,0,1
770,wikitext,mallet,36,127,1,1
771,wikitext,mallet,36,129,1,1
772,wikitext,mallet,36,130,0,1
773,wikitext,mallet,36,139,1,1
774,wikitext,mallet,36,147,1,1
775,wikitext,mallet,36,148,0,1
776,wikitext,mallet,36,155,0,1
777,wikitext,mallet,36,158,0,0
778,wikitext,mallet,10,1,1,1
779,wikitext,mallet,10,3,1,1
780,wikitext,mallet,10,11,1,1
781,wikitext,mallet,10,13,1,1
782,wikitext,mallet,10,15,1,1
783,wikitext,mallet,10,20,1,1
784,wikitext,mallet,10,23,1,1
785,wikitext,mallet,10,28,0,1
786,wikitext,mallet,10,35,1,1
787,wikitext,mallet,10,36,1,1
788,wikitext,mallet,10,40,1,1
789,wikitext,mallet,10,46,1,1
790,wikitext,mallet,10,54,1,1
791,wikitext,mallet,10,55,1,1
792,wikitext,mallet,10,58,1,1
793,wikitext,mallet,10,60,1,1
794,wikitext,mallet,10,65,1,1
795,wikitext,mallet,10,74,1,1
796,wikitext,mallet,10,75,0,1
797,wikitext,mallet,10,78,1,1
798,wikitext,mallet,10,80,1,1
799,wikitext,mallet,10,87,0,1
800,wikitext,mallet,10,88,1,1
801,wikitext,mallet,10,98,1,1
802,wikitext,mallet,10,100,1,1
803,wikitext,mallet,10,101,1,1
804,wikitext,mallet,10,102,1,1
805,wikitext,mallet,10,104,1,1
806,wikitext,mallet,10,105,0,1
807,wikitext,mallet,10,109,1,1
808,wikitext,mallet,10,113,1,1
809,wikitext,mallet,10,116,1,1
810,wikitext,mallet,10,131,1,1
811,wikitext,mallet,10,133,1,1
812,wikitext,mallet,10,134,0,1
813,wikitext,mallet,10,135,1,1
814,wikitext,mallet,10,155,0,1
815,wikitext,mallet,1,6,1,1
816,wikitext,mallet,1,13,0,0
817,wikitext,mallet,1,17,0,1
818,wikitext,mallet,1,20,1,1
819,wikitext,mallet,1,24,1,1
820,wikitext,mallet,1,25,0,1
821,wikitext,mallet,1,28,1,1
822,wikitext,mallet,1,29,1,1
823,wikitext,mallet,1,31,1,1
824,wikitext,mallet,1,35,1,1
825,wikitext,mallet,1,39,1,1
826,wikitext,mallet,1,40,1,1
827,wikitext,mallet,1,45,1,1
828,wikitext,mallet,1,50,1,1
829,wikitext,mallet,1,53,1,1
830,wikitext,mallet,1,55,1,1
831,wikitext,mallet,1,58,1,1
832,wikitext,mallet,1,68,0,1
833,wikitext,mallet,1,69,1,1
834,wikitext,mallet,1,73,1,1
835,wikitext,mallet,1,74,1,1
836,wikitext,mallet,1,80,1,1
837,wikitext,mallet,1,82,1,1
838,wikitext,mallet,1,83,1,1
839,wikitext,mallet,1,85,1,1
840,wikitext,mallet,1,91,1,1
841,wikitext,mallet,1,93,1,1
842,wikitext,mallet,1,94,1,1
843,wikitext,mallet,1,95,1,1
844,wikitext,mallet,1,101,1,1
845,wikitext,mallet,1,103,1,1
846,wikitext,mallet,1,107,1,1
847,wikitext,mallet,1,113,1,1
848,wikitext,mallet,1,117,1,1
849,wikitext,mallet,1,126,1,1
850,wikitext,mallet,1,128,1,1
851,wikitext,mallet,1,138,1,1
852,wikitext,mallet,1,147,1,1
853,wikitext,mallet,1,149,1,1
854,wikitext,mallet,1,150,0,1
855,wikitext,mallet,1,154,1,1
856,wikitext,mallet,1,155,0,1
857,wikitext,mallet,1,158,1,1
858,wikitext,mallet,1,159,1,1
859,wikitext,mallet,20,0,1,1
860,wikitext,mallet,20,1,0,1
861,wikitext,mallet,20,7,1,1
862,wikitext,mallet,20,8,1,1
863,wikitext,mallet,20,12,1,1
864,wikitext,mallet,20,13,1,1
865,wikitext,mallet,20,19,1,1
866,wikitext,mallet,20,27,1,1
867,wikitext,mallet,20,29,1,1
868,wikitext,mallet,20,33,1,1
869,wikitext,mallet,20,35,1,1
870,wikitext,mallet,20,40,1,1
871,wikitext,mallet,20,56,1,1
872,wikitext,mallet,20,57,1,1
873,wikitext,mallet,20,58,0,1
874,wikitext,mallet,20,66,0,1
875,wikitext,mallet,20,75,1,1
876,wikitext,mallet,20,77,1,1
877,wikitext,mallet,20,80,1,1
878,wikitext,mallet,20,83,1,1
879,wikitext,mallet,20,84,1,1
880,wikitext,mallet,20,93,1,1
881,wikitext,mallet,20,95,1,1
882,wikitext,mallet,20,97,1,1
883,wikitext,mallet,20,102,1,1
884,wikitext,mallet,20,103,1,1
885,wikitext,mallet,20,104,1,1
886,wikitext,mallet,20,105,1,1
887,wikitext,mallet,20,108,0,1
888,wikitext,mallet,20,110,1,1
889,wikitext,mallet,20,112,1,1
890,wikitext,mallet,20,113,1,1
891,wikitext,mallet,20,116,1,1
892,wikitext,mallet,20,127,0,1
893,wikitext,mallet,20,131,1,1
894,wikitext,mallet,20,133,1,1
895,wikitext,mallet,20,135,1,1
896,wikitext,mallet,20,137,1,1
897,wikitext,mallet,20,140,1,1
898,wikitext,mallet,20,153,1,1
899,wikitext,mallet,20,154,1,1
900,wikitext,mallet,45,1,1,1
901,wikitext,mallet,45,18,1,1
902,wikitext,mallet,45,22,1,1
903,wikitext,mallet,45,25,1,1
904,wikitext,mallet,45,26,1,1
905,wikitext,mallet,45,28,1,1
906,wikitext,mallet,45,29,1,1
907,wikitext,mallet,45,34,1,1
908,wikitext,mallet,45,37,1,1
909,wikitext,mallet,45,42,0,1
910,wikitext,mallet,45,56,1,1
911,wikitext,mallet,45,59,0,1
912,wikitext,mallet,45,60,0,1
913,wikitext,mallet,45,62,0,1
914,wikitext,mallet,45,64,0,1
915,wikitext,mallet,45,66,0,1
916,wikitext,mallet,45,86,0,1
917,wikitext,mallet,45,87,0,1
918,wikitext,mallet,45,90,0,1
919,wikitext,mallet,45,93,0,1
920,wikitext,mallet,45,96,0,1
921,wikitext,mallet,45,103,0,1
922,wikitext,mallet,45,110,0,1
923,wikitext,mallet,45,113,0,1
924,wikitext,mallet,45,116,0,1
925,wikitext,mallet,45,118,0,1
926,wikitext,mallet,45,124,1,1
927,wikitext,mallet,45,125,1,1
928,wikitext,mallet,45,131,1,1
929,wikitext,mallet,45,141,1,1
930,wikitext,mallet,45,142,0,1
931,wikitext,mallet,45,148,1,1
932,wikitext,mallet,45,149,1,1
933,wikitext,mallet,45,153,1,1
934,wikitext,mallet,45,154,1,1
935,wikitext,mallet,45,155,1,1
936,wikitext,mallet,28,2,1,1
937,wikitext,mallet,28,7,0,1
938,wikitext,mallet,28,17,0,1
939,wikitext,mallet,28,19,1,1
940,wikitext,mallet,28,24,1,1
941,wikitext,mallet,28,27,1,1
942,wikitext,mallet,28,36,0,1
943,wikitext,mallet,28,37,1,1
944,wikitext,mallet,28,41,0,1
945,wikitext,mallet,28,58,0,1
946,wikitext,mallet,28,62,0,1
947,wikitext,mallet,28,79,1,1
948,wikitext,mallet,28,81,1,1
949,wikitext,mallet,28,86,0,1
950,wikitext,mallet,28,93,0,1
951,wikitext,mallet,28,94,0,1
952,wikitext,mallet,28,106,0,1
953,wikitext,mallet,28,107,1,1
954,wikitext,mallet,28,111,0,1
955,wikitext,mallet,28,118,1,1
956,wikitext,mallet,28,124,0,1
957,wikitext,mallet,28,131,0,0
958,wikitext,mallet,28,138,0,1
959,wikitext,mallet,28,143,0,1
960,wikitext,mallet,28,150,0,1
961,wikitext,mallet,28,157,0,1
962,wikitext,mallet,32,5,0,1
963,wikitext,mallet,32,8,1,1
964,wikitext,mallet,32,11,1,1
965,wikitext,mallet,32,12,1,1
966,wikitext,mallet,32,23,1,1
967,wikitext,mallet,32,31,1,1
968,wikitext,mallet,32,36,1,1
969,wikitext,mallet,32,52,1,1
970,wikitext,mallet,32,55,1,1
971,wikitext,mallet,32,57,1,1
972,wikitext,mallet,32,58,0,1
973,wikitext,mallet,32,66,1,1
974,wikitext,mallet,32,69,1,1
975,wikitext,mallet,32,73,1,1
976,wikitext,mallet,32,74,1,1
977,wikitext,mallet,32,77,1,1
978,wikitext,mallet,32,81,1,1
979,wikitext,mallet,32,85,1,1
980,wikitext,mallet,32,93,1,1
981,wikitext,mallet,32,103,1,1
982,wikitext,mallet,32,106,1,1
983,wikitext,mallet,32,113,1,1
984,wikitext,mallet,32,116,1,1
985,wikitext,mallet,32,121,1,1
986,wikitext,mallet,32,123,1,1
987,wikitext,mallet,32,125,1,1
988,wikitext,mallet,32,126,1,1
989,wikitext,mallet,32,129,1,1
990,wikitext,mallet,32,132,1,1
991,wikitext,mallet,32,136,1,1
992,wikitext,mallet,32,137,1,1
993,wikitext,mallet,32,138,1,1
994,wikitext,mallet,32,140,1,1
995,wikitext,mallet,32,143,1,1
996,wikitext,mallet,32,150,1,1
997,wikitext,mallet,32,155,1,1
998,wikitext,mallet,32,159,1,1
999,wikitext,mallet,27,2,1,1
1000,wikitext,mallet,27,3,1,1
1001,wikitext,mallet,27,5,1,1
1002,wikitext,mallet,27,7,1,1
1003,wikitext,mallet,27,12,1,1
1004,wikitext,mallet,27,18,1,1
1005,wikitext,mallet,27,21,1,1
1006,wikitext,mallet,27,24,0,1
1007,wikitext,mallet,27,28,1,1
1008,wikitext,mallet,27,29,1,1
1009,wikitext,mallet,27,30,1,1
1010,wikitext,mallet,27,32,1,1
1011,wikitext,mallet,27,37,1,1
1012,wikitext,mallet,27,41,1,1
1013,wikitext,mallet,27,42,1,1
1014,wikitext,mallet,27,43,1,1
1015,wikitext,mallet,27,44,1,1
1016,wikitext,mallet,27,48,1,1
1017,wikitext,mallet,27,73,1,1
1018,wikitext,mallet,27,80,1,1
1019,wikitext,mallet,27,87,1,1
1020,wikitext,mallet,27,88,1,1
1021,wikitext,mallet,27,90,1,1
1022,wikitext,mallet,27,93,1,1
1023,wikitext,mallet,27,95,1,1
1024,wikitext,mallet,27,100,1,1
1025,wikitext,mallet,27,102,1,1
1026,wikitext,mallet,27,104,1,1
1027,wikitext,mallet,27,106,1,1
1028,wikitext,mallet,27,115,1,1
1029,wikitext,mallet,27,122,1,1
1030,wikitext,mallet,27,131,1,1
1031,wikitext,mallet,27,134,1,1
1032,wikitext,mallet,27,139,1,1
1033,wikitext,mallet,27,142,1,1
1034,wikitext,mallet,27,144,1,1
1035,wikitext,mallet,27,146,0,1
1036,wikitext,mallet,27,148,0,1
1037,wikitext,mallet,27,153,1,1
1038,wikitext,mallet,27,155,1,1
1039,wikitext,mallet,27,157,0,1
1040,wikitext,mallet,27,158,1,1
1041,wikitext,mallet,4,0,1,1
1042,wikitext,mallet,4,1,1,1
1043,wikitext,mallet,4,21,1,1
1044,wikitext,mallet,4,24,1,1
1045,wikitext,mallet,4,32,1,1
1046,wikitext,mallet,4,34,1,1
1047,wikitext,mallet,4,38,1,1
1048,wikitext,mallet,4,40,1,1
1049,wikitext,mallet,4,46,1,1
1050,wikitext,mallet,4,51,1,1
1051,wikitext,mallet,4,52,1,1
1052,wikitext,mallet,4,55,1,1
1053,wikitext,mallet,4,56,1,1
1054,wikitext,mallet,4,57,1,1
1055,wikitext,mallet,4,61,1,1
1056,wikitext,mallet,4,67,1,1
1057,wikitext,mallet,4,69,1,1
1058,wikitext,mallet,4,70,0,1
1059,wikitext,mallet,4,75,1,1
1060,wikitext,mallet,4,77,1,1
1061,wikitext,mallet,4,78,1,1
1062,wikitext,mallet,4,84,1,1
1063,wikitext,mallet,4,87,1,1
1064,wikitext,mallet,4,88,1,1
1065,wikitext,mallet,4,89,0,1
1066,wikitext,mallet,4,94,1,1
1067,wikitext,mallet,4,95,1,1
1068,wikitext,mallet,4,97,1,1
1069,wikitext,mallet,4,98,1,1
1070,wikitext,mallet,4,104,0,1
1071,wikitext,mallet,4,117,1,1
1072,wikitext,mallet,4,119,1,1
1073,wikitext,mallet,4,121,1,1
1074,wikitext,mallet,4,122,1,1
1075,wikitext,mallet,4,133,1,1
1076,wikitext,mallet,4,135,1,1
1077,wikitext,mallet,4,138,0,1
1078,wikitext,mallet,4,145,0,1
1079,wikitext,mallet,4,149,1,1
1080,wikitext,mallet,4,150,0,1
1081,wikitext,mallet,4,152,0,1
1082,wikitext,mallet,14,2,0,1
1083,wikitext,mallet,14,5,0,1
1084,wikitext,mallet,14,8,0,1
1085,wikitext,mallet,14,19,1,1
1086,wikitext,mallet,14,23,0,1
1087,wikitext,mallet,14,25,0,1
1088,wikitext,mallet,14,35,0,1
1089,wikitext,mallet,14,37,0,1
1090,wikitext,mallet,14,41,1,1
1091,wikitext,mallet,14,44,1,1
1092,wikitext,mallet,14,45,1,1
1093,wikitext,mallet,14,49,1,1
1094,wikitext,mallet,14,53,1,1
1095,wikitext,mallet,14,54,1,1
1096,wikitext,mallet,14,56,1,1
1097,wikitext,mallet,14,74,1,1
1098,wikitext,mallet,14,84,0,1
1099,wikitext,mallet,14,90,0,1
1100,wikitext,mallet,14,91,0,1
1101,wikitext,mallet,14,99,0,1
1102,wikitext,mallet,14,100,0,1
1103,wikitext,mallet,14,102,0,1
1104,wikitext,mallet,14,104,0,1
1105,wikitext,mallet,14,105,0,1
1106,wikitext,mallet,14,106,0,1
1107,wikitext,mallet,14,107,1,1
1108,wikitext,mallet,14,108,0,1
1109,wikitext,mallet,14,112,0,1
1110,wikitext,mallet,14,113,1,1
1111,wikitext,mallet,14,114,0,1
1112,wikitext,mallet,14,130,1,1
1113,wikitext,mallet,14,133,0,1
1114,wikitext,mallet,14,136,1,1
1115,wikitext,mallet,14,141,0,1
1116,wikitext,mallet,14,144,1,1
1117,wikitext,mallet,14,145,1,1
1118,wikitext,mallet,14,147,1,1
1119,wikitext,mallet,14,148,1,1
1120,wikitext,mallet,14,157,0,1
1121,wikitext,mallet,21,0,1,1
1122,wikitext,mallet,21,2,1,1
1123,wikitext,mallet,21,8,1,1
1124,wikitext,mallet,21,15,1,1
1125,wikitext,mallet,21,17,1,1
1126,wikitext,mallet,21,25,0,1
1127,wikitext,mallet,21,28,1,1
1128,wikitext,mallet,21,34,1,1
1129,wikitext,mallet,21,41,1,1
1130,wikitext,mallet,21,42,1,1
1131,wikitext,mallet,21,54,0,1
1132,wikitext,mallet,21,62,0,1
1133,wikitext,mallet,21,64,1,1
1134,wikitext,mallet,21,68,1,1
1135,wikitext,mallet,21,71,0,1
1136,wikitext,mallet,21,75,1,1
1137,wikitext,mallet,21,76,1,1
1138,wikitext,mallet,21,78,0,1
1139,wikitext,mallet,21,84,1,1
1140,wikitext,mallet,21,85,1,1
1141,wikitext,mallet,21,88,1,1
1142,wikitext,mallet,21,89,1,0
1143,wikitext,mallet,21,93,0,1
1144,wikitext,mallet,21,106,1,1
1145,wikitext,mallet,21,107,0,1
1146,wikitext,mallet,21,109,1,1
1147,wikitext,mallet,21,112,1,1
1148,wikitext,mallet,21,115,1,1
1149,wikitext,mallet,21,116,1,1
1150,wikitext,mallet,21,117,1,1
1151,wikitext,mallet,21,122,0,1
1152,wikitext,mallet,21,126,1,1
1153,wikitext,mallet,21,127,0,1
1154,wikitext,mallet,21,130,1,1
1155,wikitext,mallet,21,131,1,1
1156,wikitext,mallet,21,134,0,1
1157,wikitext,mallet,21,142,1,1
1158,wikitext,mallet,21,145,1,1
1159,wikitext,mallet,21,148,0,1
1160,wikitext,mallet,21,149,1,1
1161,wikitext,mallet,21,150,1,1
1162,wikitext,mallet,21,154,0,1
1163,wikitext,mallet,40,0,1,1
1164,wikitext,mallet,40,3,1,1
1165,wikitext,mallet,40,7,1,1
1166,wikitext,mallet,40,17,1,1
1167,wikitext,mallet,40,22,1,1
1168,wikitext,mallet,40,23,1,1
1169,wikitext,mallet,40,38,1,1
1170,wikitext,mallet,40,39,1,1
1171,wikitext,mallet,40,51,1,1
1172,wikitext,mallet,40,52,1,1
1173,wikitext,mallet,40,53,1,1
1174,wikitext,mallet,40,54,1,1
1175,wikitext,mallet,40,56,1,1
1176,wikitext,mallet,40,59,1,1
1177,wikitext,mallet,40,62,1,1
1178,wikitext,mallet,40,63,1,1
1179,wikitext,mallet,40,66,1,1
1180,wikitext,mallet,40,67,1,1
1181,wikitext,mallet,40,69,1,1
1182,wikitext,mallet,40,70,1,1
1183,wikitext,mallet,40,74,1,1
1184,wikitext,mallet,40,77,1,1
1185,wikitext,mallet,40,79,0,1
1186,wikitext,mallet,40,82,1,1
1187,wikitext,mallet,40,89,1,1
1188,wikitext,mallet,40,97,1,1
1189,wikitext,mallet,40,98,1,1
1190,wikitext,mallet,40,108,1,1
1191,wikitext,mallet,40,114,1,1
1192,wikitext,mallet,40,116,1,1
1193,wikitext,mallet,40,119,1,1
1194,wikitext,mallet,40,123,1,1
1195,wikitext,mallet,40,124,1,1
1196,wikitext,mallet,40,127,1,1
1197,wikitext,mallet,40,129,1,1
1198,wikitext,mallet,40,134,1,1
1199,wikitext,mallet,40,141,1,1
1200,wikitext,mallet,40,144,1,1
1201,wikitext,mallet,40,145,1,1
1202,wikitext,mallet,40,149,1,1
1203,wikitext,mallet,40,150,0,1
1204,wikitext,mallet,40,152,1,1
1205,wikitext,mallet,40,154,1,1
1206,wikitext,mallet,40,155,1,1
1207,wikitext,mallet,40,156,1,1
1208,wikitext,mallet,40,157,1,1
1209,wikitext,mallet,34,0,1,1
1210,wikitext,mallet,34,1,0,1
1211,wikitext,mallet,34,5,1,1
1212,wikitext,mallet,34,6,1,1
1213,wikitext,mallet,34,9,0,1
1214,wikitext,mallet,34,14,1,1
1215,wikitext,mallet,34,18,1,1
1216,wikitext,mallet,34,20,1,1
1217,wikitext,mallet,34,26,1,1
1218,wikitext,mallet,34,27,1,1
1219,wikitext,mallet,34,30,1,1
1220,wikitext,mallet,34,31,1,1
1221,wikitext,mallet,34,32,1,1
1222,wikitext,mallet,34,37,0,1
1223,wikitext,mallet,34,38,1,1
1224,wikitext,mallet,34,40,0,1
1225,wikitext,mallet,34,41,1,1
1226,wikitext,mallet,34,42,0,1
1227,wikitext,mallet,34,47,1,1
1228,wikitext,mallet,34,50,0,1
1229,wikitext,mallet,34,55,1,1
1230,wikitext,mallet,34,57,1,1
1231,wikitext,mallet,34,58,0,1
1232,wikitext,mallet,34,68,0,1
1233,wikitext,mallet,34,70,0,1
1234,wikitext,mallet,34,71,0,1
1235,wikitext,mallet,34,72,0,1
1236,wikitext,mallet,34,76,1,1
1237,wikitext,mallet,34,80,1,1
1238,wikitext,mallet,34,81,1,1
1239,wikitext,mallet,34,85,1,1
1240,wikitext,mallet,34,89,1,1
1241,wikitext,mallet,34,98,1,1
1242,wikitext,mallet,34,99,1,1
1243,wikitext,mallet,34,102,1,1
1244,wikitext,mallet,34,111,1,1
1245,wikitext,mallet,34,119,1,1
1246,wikitext,mallet,34,121,1,1
1247,wikitext,mallet,34,123,1,1
1248,wikitext,mallet,34,127,1,1
1249,wikitext,mallet,34,129,1,1
1250,wikitext,mallet,34,133,1,1
1251,wikitext,mallet,34,135,1,1
1252,wikitext,mallet,34,137,1,1
1253,wikitext,mallet,34,139,1,1
1254,wikitext,mallet,34,142,1,1
1255,wikitext,mallet,34,144,1,1
1256,wikitext,mallet,34,145,1,1
1257,wikitext,mallet,34,151,1,1
1258,wikitext,mallet,18,10,1,1
1259,wikitext,mallet,18,11,1,1
1260,wikitext,mallet,18,13,1,1
1261,wikitext,mallet,18,18,1,1
1262,wikitext,mallet,18,22,1,1
1263,wikitext,mallet,18,26,1,1
1264,wikitext,mallet,18,30,1,1
1265,wikitext,mallet,18,39,1,1
1266,wikitext,mallet,18,41,1,1
1267,wikitext,mallet,18,43,1,1
1268,wikitext,mallet,18,47,1,1
1269,wikitext,mallet,18,51,1,1
1270,wikitext,mallet,18,52,1,1
1271,wikitext,mallet,18,55,1,1
1272,wikitext,mallet,18,61,1,1
1273,wikitext,mallet,18,63,1,1
1274,wikitext,mallet,18,66,1,1
1275,wikitext,mallet,18,67,1,1
1276,wikitext,mallet,18,68,1,1
1277,wikitext,mallet,18,69,1,1
1278,wikitext,mallet,18,73,0,1
1279,wikitext,mallet,18,81,1,1
1280,wikitext,mallet,18,86,1,1
1281,wikitext,mallet,18,91,1,1
1282,wikitext,mallet,18,97,1,1
1283,wikitext,mallet,18,100,1,1
1284,wikitext,mallet,18,109,1,1
1285,wikitext,mallet,18,111,1,1
1286,wikitext,mallet,18,112,1,1
1287,wikitext,mallet,18,116,1,1
1288,wikitext,mallet,18,117,1,1
1289,wikitext,mallet,18,120,1,1
1290,wikitext,mallet,18,123,1,1
1291,wikitext,mallet,18,131,1,1
1292,wikitext,mallet,18,143,1,1
1293,wikitext,mallet,18,144,1,1
1294,wikitext,mallet,18,153,1,1
1295,wikitext,mallet,18,155,1,1
1296,wikitext,mallet,18,157,1,1
1297,wikitext,mallet,18,159,1,1
1298,wikitext,mallet,25,0,1,1
1299,wikitext,mallet,25,1,1,1
1300,wikitext,mallet,25,7,1,1
1301,wikitext,mallet,25,9,0,1
1302,wikitext,mallet,25,16,1,1
1303,wikitext,mallet,25,22,0,1
1304,wikitext,mallet,25,30,1,1
1305,wikitext,mallet,25,37,1,1
1306,wikitext,mallet,25,38,0,1
1307,wikitext,mallet,25,40,0,1
1308,wikitext,mallet,25,46,1,1
1309,wikitext,mallet,25,55,0,1
1310,wikitext,mallet,25,60,0,1
1311,wikitext,mallet,25,67,1,1
1312,wikitext,mallet,25,74,1,1
1313,wikitext,mallet,25,75,0,1
1314,wikitext,mallet,25,78,1,1
1315,wikitext,mallet,25,79,1,1
1316,wikitext,mallet,25,84,0,1
1317,wikitext,mallet,25,85,0,1
1318,wikitext,mallet,25,89,0,1
1319,wikitext,mallet,25,90,0,1
1320,wikitext,mallet,25,91,0,1
1321,wikitext,mallet,25,102,1,1
1322,wikitext,mallet,25,118,0,1
1323,wikitext,mallet,25,122,1,1
1324,wikitext,mallet,25,124,1,1
1325,wikitext,mallet,25,127,1,1
1326,wikitext,mallet,25,130,1,1
1327,wikitext,mallet,25,136,1,1
1328,wikitext,mallet,25,139,1,1
1329,wikitext,mallet,25,140,1,1
1330,wikitext,mallet,25,144,1,1
1331,wikitext,mallet,25,149,1,1
1332,wikitext,mallet,25,152,1,1
1333,wikitext,mallet,25,155,1,1
1334,wikitext,mallet,25,159,1,1
1335,wikitext,mallet,49,6,1,1
1336,wikitext,mallet,49,8,1,1
1337,wikitext,mallet,49,12,1,1
1338,wikitext,mallet,49,14,1,1
1339,wikitext,mallet,49,18,1,1
1340,wikitext,mallet,49,20,0,0
1341,wikitext,mallet,49,27,1,1
1342,wikitext,mallet,49,34,1,1
1343,wikitext,mallet,49,38,1,1
1344,wikitext,mallet,49,42,1,1
1345,wikitext,mallet,49,53,1,1
1346,wikitext,mallet,49,56,1,1
1347,wikitext,mallet,49,58,0,0
1348,wikitext,mallet,49,60,1,1
1349,wikitext,mallet,49,62,1,1
1350,wikitext,mallet,49,65,0,1
1351,wikitext,mallet,49,72,1,1
1352,wikitext,mallet,49,76,1,1
1353,wikitext,mallet,49,84,1,1
1354,wikitext,mallet,49,95,1,1
1355,wikitext,mallet,49,100,1,1
1356,wikitext,mallet,49,103,1,1
1357,wikitext,mallet,49,105,1,1
1358,wikitext,mallet,49,107,0,1
1359,wikitext,mallet,49,109,1,1
1360,wikitext,mallet,49,111,1,1
1361,wikitext,mallet,49,118,0,1
1362,wikitext,mallet,49,119,1,1
1363,wikitext,mallet,49,121,1,1
1364,wikitext,mallet,49,122,1,1
1365,wikitext,mallet,49,126,1,1
1366,wikitext,mallet,49,128,1,1
1367,wikitext,mallet,49,141,1,1
1368,wikitext,mallet,49,142,1,1
1369,wikitext,mallet,49,151,1,1
1370,wikitext,mallet,49,156,1,1
1371,wikitext,mallet,23,2,1,1
1372,wikitext,mallet,23,5,0,1
1373,wikitext,mallet,23,6,0,1
1374,wikitext,mallet,23,11,1,1
1375,wikitext,mallet,23,13,0,1
1376,wikitext,mallet,23,22,1,1
1377,wikitext,mallet,23,34,0,1
1378,wikitext,mallet,23,38,1,1
1379,wikitext,mallet,23,39,0,1
1380,wikitext,mallet,23,46,1,1
1381,wikitext,mallet,23,48,1,1
1382,wikitext,mallet,23,62,1,1
1383,wikitext,mallet,23,65,1,1
1384,wikitext,mallet,23,73,1,1
1385,wikitext,mallet,23,79,1,1
1386,wikitext,mallet,23,93,0,1
1387,wikitext,mallet,23,95,0,1
1388,wikitext,mallet,23,100,1,1
1389,wikitext,mallet,23,101,1,1
1390,wikitext,mallet,23,105,1,1
1391,wikitext,mallet,23,106,0,1
1392,wikitext,mallet,23,107,1,1
1393,wikitext,mallet,23,110,1,1
1394,wikitext,mallet,23,111,1,1
1395,wikitext,mallet,23,113,0,1
1396,wikitext,mallet,23,115,1,1
1397,wikitext,mallet,23,126,0,1
1398,wikitext,mallet,23,131,1,1
1399,wikitext,mallet,23,132,1,1
1400,wikitext,mallet,23,134,1,1
1401,wikitext,mallet,23,139,0,1
1402,wikitext,mallet,23,147,1,1
1403,wikitext,mallet,23,152,1,1
1404,wikitext,mallet,23,156,0,1
1405,wikitext,mallet,23,159,1,1
1406,wikitext,mallet,6,1,1,1
1407,wikitext,mallet,6,4,1,1
1408,wikitext,mallet,6,6,1,1
1409,wikitext,mallet,6,7,1,1
1410,wikitext,mallet,6,11,1,1
1411,wikitext,mallet,6,14,1,1
1412,wikitext,mallet,6,28,1,1
1413,wikitext,mallet,6,29,0,1
1414,wikitext,mallet,6,30,1,1
1415,wikitext,mallet,6,31,1,1
1416,wikitext,mallet,6,36,1,1
1417,wikitext,mallet,6,38,1,1
1418,wikitext,mallet,6,42,1,1
1419,wikitext,mallet,6,48,0,1
1420,wikitext,mallet,6,51,1,1
1421,wikitext,mallet,6,67,1,1
1422,wikitext,mallet,6,73,1,1
1423,wikitext,mallet,6,85,0,1
1424,wikitext,mallet,6,90,1,1
1425,wikitext,mallet,6,102,0,1
1426,wikitext,mallet,6,103,0,1
1427,wikitext,mallet,6,108,0,1
1428,wikitext,mallet,6,110,0,1
1429,wikitext,mallet,6,112,0,1
1430,wikitext,mallet,6,114,0,1
1431,wikitext,mallet,6,121,1,1
1432,wikitext,mallet,6,124,1,1
1433,wikitext,mallet,6,128,1,1
1434,wikitext,mallet,6,129,1,1
1435,wikitext,mallet,6,138,1,1
1436,wikitext,mallet,6,140,1,1
1437,wikitext,mallet,6,149,1,1
1438,wikitext,mallet,6,153,0,1
1439,wikitext,mallet,6,154,1,1
1440,wikitext,mallet,6,158,1,1
1441,wikitext,mallet,22,1,1,1
1442,wikitext,mallet,22,6,1,1
1443,wikitext,mallet,22,9,1,1
1444,wikitext,mallet,22,12,1,1
1445,wikitext,mallet,22,14,1,1
